ID,ESTATUS,OPTIMIZADA
47576970504,in_container,B3_AM3
47578923450,in_container,H2_AM3
47577449737,in_container,G3_AM3
47574807893,in_container,B7_AM3
47578100789,in_container,B7_AM3
47577534402,in_container,C1_AM3
47568369200,in_container,B8_AM3
47575331545,sorting,
47569291583,in_container,B4_AM3
47560451900,sorting,D2_AM3
47578378634,in_container,D4_AM3
47576778308,,
47569641943,in_container,H2_AM3
47508211011,in_container,C3_AM3
47569526795,,
47563290836,sorting,
47551874613,,
47568453578,,H6_AM3
47574883147,sorting,
47568791260,,A1_AM3
47567001059,,
47548198855,,F4_AM3
47578194945,in_container,G7_AM3
47563443345,,
47577398512,in_container,A1_AM3
47577157273,in_container,G1_AM3
47571651347,,
47570183425,sorting,
47560563482,in_container,F4_AM3
47576008329,sorting,
47562269580,,
47571454364,in_container,G3_AM3
47575163477,in_container,D3_AM3
47562284290,in_container,G2_AM3
47571842515,,
47575356195,in_container,D4_AM3
47571064021,sorting,
47577155185,in_container,F1_AM3
47571288133,in_container,
47563482599,sorting,C9_AM3
47570734581,,
47577394173,in_container,G10_AM3
47563473023,in_container,H4_AM3
47577194367,in_container,B7_AM3
47572345082,in_container,G3_AM3
47567791867,,B3_AM3
47544162737,,
47577135074,in_container,
47482153993,,A10_AM3
47571800694,in_container,A4_AM3
47570700311,,
47575254166,sorting,H3_AM3
47571698543,in_container,B2_AM3
47571777049,in_container,A6_AM3
47571352173,,
47564073139,sorting,
47570947860,sorting,D6_AM3
47577052220,in_container,D6_AM3
47577173523,in_container,B3_AM3
47569192255,in_container,D2_AM3
47577073019,in_container,
47570573579,in_container,F3_AM3
47578840942,sorting,
47563438994,sorting,H6_AM3
47577193843,sorting,
47573195902,in_container,H3_AM3
47551404612,,H8_AM3
47563464689,in_container,B6_AM3
47580283624,in_container,F5_AM3
47574569931,sorting,
47576157529,in_container,D6_AM3
47572860816,sorting,
47576543279,,
47563583472,in_container,D1_AM3
47576434700,in_container,D1_AM3
47566543613,in_container,B5_AM3
47576837792,in_container,A8_AM3
47565111021,in_container,C2_AM3
47571716201,sorting,G8_AM3
47571652778,in_container,F1_AM3
47566704302,in_container,H2_AM3
47578368834,in_container,G3_AM3
47573057223,in_container,B2_AM3
47571591756,sorting,
47563716030,,
47570834778,in_container,G9_AM3
47578955041,in_container,D1_AM3
47568145293,in_container,C4_AM3
47572423546,sorting,
47577373580,in_container,
47527901062,,D5_AM3
47576800449,,
47569573525,,
47557464763,,D1_AM3
47557464763,,A11_AM3
47571251607,,
47566748173,,
47576717220,in_container,B3_AM3
47577991280,in_container,C5_AM3
47571200861,,
47563216112,in_container,B8_AM3
47575544373,in_container,C1_AM3
47575234418,sorting,D4_AM3
47567604681,sorting,B3_AM3
47563304129,in_container,D1_AM3
47571833748,in_container,B6_AM3
47570938654,,G4_AM3
47560311727,in_container,F4_AM3
47549240630,,
47553653853,,G7_AM3
47563182307,,D5_AM3
47560311693,in_container,F4_AM3
47577755871,in_container,G1_AM3
47571204585,in_container,G3_AM3
47571676673,in_container,H3_AM3
47533792955,,
47563429841,,
47508024940,,H4_AM3
47571717756,,
47562179236,in_container,
47566569809,in_container,B7_AM3
47577140082,,
47559654779,,
47554892086,,A4_AM3
47569663455,in_container,H3_AM3
47577002943,in_container,D8_AM3
47563421109,,
47576012051,sorting,
47572281450,in_container,C9_AM3
47567271636,sorting,G7_AM3
47572116294,in_container,C6_AM3
47571493515,in_container,D9_AM3
47551115259,,
47572012515,,
47565665799,in_container,A4_AM3
47571535611,sorting,H6_AM3
47571361449,in_container,B8_AM3
47571897859,,
47571160658,,
47563318965,sorting,
47569366328,in_container,G7_AM3
47575209922,,
47570770536,in_container,C5_AM3
47576476431,,
47577454336,in_container,H3_AM3
47563528747,in_container,D1_AM3
47568183060,in_container,A1_AM3
47568655757,in_container,B2_AM3
47556204545,,B3_AM3
47566235580,in_container,H6_AM3
47570899883,,
47576970462,in_container,B3_AM3
47576012421,in_container,G1_AM3
47577359320,sorting,
47568745008,in_container,C3_AM3
47566210748,in_container,B7_AM3
47575998019,in_container,B7_AM3
47578016702,in_container,B2_AM3
47571380529,in_container,H3_AM3
47571035449,in_container,B9_AM3
47571218260,,
47555936577,,D1_AM3
47571853609,sorting,
47563373231,sorting,
47570157931,in_container,F3_AM3
47571813195,sorting,
47571691049,sorting,
47576520203,in_container,D5_AM3
47571949292,sorting,
47570442109,in_container,B4_AM3
47571428446,,
47570817750,in_container,C2_AM3
47571764081,,
47567122707,sorting,
47569190922,in_container,D5_AM3
47569096555,in_container,H4_AM3
47578514069,in_container,B6_AM3
47572125929,sorting,
47568288186,sorting,
47557816851,sorting,
47574614177,in_container,
47568583228,sorting,
47568689758,in_container,B8_AM3
47557346055,,G9_AM3
47569581061,sorting,
47576782044,in_container,H2_AM3
47572183946,in_container,B4_AM3
47557949576,,
47571050062,in_container,A6_AM3
47559651853,sorting,H5_AM3
47568571525,in_container,A8_AM3
47571492674,sorting,D7_AM3
47569608142,,
47571947748,,
47568928412,sorting,
47574602619,in_container,F6_AM3
47576563016,in_container,G9_AM3
47572107963,sorting,
47576603611,in_container,G8_AM3
47569497501,,
47577067351,in_container,C2_AM3
47576214062,sorting,B2_AM3
47560776940,sorting,
47572389846,in_container,H4_AM3
47576627964,in_container,C4_AM3
47568452891,,
47570981491,in_container,F2_AM3
47578429561,sorting,
47578554949,in_container,C7_AM3
47569681728,sorting,C8_AM3
47574335040,in_container,G4_AM3
47567092565,sorting,
47551015245,,
47563463548,sorting,A10_AM3
47576829042,,H4_AM3
47571885476,,
47571775711,in_container,F5_AM3
47569521833,in_container,
47567319306,sorting,
47575552961,in_container,G1_AM3
47563421969,in_container,F1_AM3
47549027985,,C6_AM3
47569698144,in_container,A10_AM3
47577194414,in_container,C6_AM3
47562598696,in_container,D3_AM3
47575792866,in_container,
47563502117,sorting,
47571185078,in_container,F1_AM3
47568144521,in_container,A5_AM3
47576831237,,
47560311663,in_container,F4_AM3
47566086421,,A6_AM3
47569069415,in_container,B8_AM3
47575032945,in_container,C1_AM3
47571799752,in_container,
47570624626,in_container,D6_AM3
47571679737,,
47569486140,,
47536515588,,B7_AM3
47569828543,in_container,
47569532422,,
47576885637,sorting,
47553708794,,C3_AM3
47571945167,sorting,H6_AM3
47570896490,sorting,
47571907080,sorting,
47564284694,sorting,G9_AM3
47568510361,,
47569011583,in_container,D5_AM3
47571031071,sorting,
47570799145,in_container,D8_AM3
47577163038,,
47576761980,in_container,H7_AM3
47566087186,,
47568669912,,
47560478303,,
47572111946,in_container,C6_AM3
47562665829,sorting,
47570532711,in_container,B5_AM3
47561715242,in_container,A1_AM3
47575443785,in_container,
47567727794,,
47566522118,sorting,
47575520278,in_container,B2_AM3
47570437430,in_container,C6_AM3
47551718533,,
47576800525,in_container,D6_AM3
47554664725,,B7_AM3
47569047211,in_container,A10_AM3
47575760250,,
47569085987,,
47572123072,sorting,
47566682442,,
47568315566,in_container,G8_AM3
47576076519,in_container,H2_AM3
47577358099,in_container,D6_AM3
47578080595,in_container,A8_AM3
47567605662,in_container,G8_AM3
47570112240,in_container,H8_AM3
47571369109,in_container,
47578183274,in_container,H7_AM3
47561624924,in_container,A5_AM3
47578436458,in_container,B8_AM3
47561913318,in_container,
47550246411,,
47570862611,in_container,F3_AM3
47556477661,,B5_AM3
47572186878,,D4_AM3
47577053367,in_container,C7_AM3
47577907238,in_container,A9_AM3
47557404776,,C2_AM3
47563271283,in_container,C1_AM3
47555066584,,
47568791050,,
47576008941,in_container,C2_AM3
47573564201,in_container,B3_AM3
47569915201,in_container,D4_AM3
47567787311,in_container,A6_AM3
47568125391,in_container,B6_AM3
47572231640,in_container,
47577895630,in_container,A2_AM3
47570005650,in_container,H3_AM3
47575656801,in_container,A8_AM3
47565539409,sorting,
47570504139,sorting,G6_AM3
47549974988,,
47562972551,in_container,G5_AM3
47574920051,in_container,C1_AM3
47576341621,in_container,G4_AM3
47558583179,sorting,A1_AM3
47573115893,in_container,G3_AM3
47559431645,in_container,
47576512337,in_container,H5_AM3
47576548883,in_container,G10_AM3
47570410230,in_container,G1_AM3
47570170905,in_container,A5_AM3
47563468473,in_container,C3_AM3
47563627417,sorting,G1_AM3
47577069854,in_container,F1_AM3
47573296429,,
47571451809,in_container,B8_AM3
47571278300,in_container,
47578173194,in_container,G8_AM3
47575377985,in_container,F1_AM3
47567008822,,
47573215204,sorting,
47578757094,in_container,A1_AM3
47571932636,in_container,C2_AM3
47571104370,sorting,
47571995150,sorting,
47568510845,sorting,
47575653088,in_container,D4_AM3
47569839504,sorting,
47570754800,in_container,D2_AM3
47578268494,in_container,B3_AM3
47577244056,in_container,F7_AM3
47578646733,in_container,A1_AM3
47572390212,sorting,H5_AM3
47577171616,in_container,A1_AM3
47570911687,in_container,F1_AM3
47566109072,in_container,B5_AM3
47575946233,in_container,A1_AM3
47571121065,in_container,G5_AM3
47576724919,in_container,A8_AM3
47571572496,in_container,F3_AM3
47567685227,,
47571015657,sorting,
47571324338,in_container,G1_AM3
47578042831,in_container,D7_AM3
47548773914,,B3_AM3
47572634299,in_container,
47576980120,sorting,
47579505915,sorting,
47566161329,in_container,A8_AM3
47570361374,,H4_AM3
47557066259,,G2_AM3
47571640157,in_container,G7_AM3
47563042569,in_container,G2_AM3
47576965899,in_container,B9_AM3
47574401065,in_container,G4_AM3
47568880790,in_container,F2_AM3
47551312273,,
47571765702,sorting,
47568962643,in_container,F3_AM3
47570887587,in_container,
47571623398,in_container,G7_AM3
47568977960,sorting,
47577195541,in_container,G3_AM3
47563664382,,
47569761247,in_container,H8_AM3
47563459107,,
47569877461,sorting,
47570909139,in_container,B7_AM3
47563779750,in_container,D1_AM3
47575190691,in_container,
47570664652,in_container,B5_AM3
47579800377,in_container,C1_AM3
47575872871,in_container,G3_AM3
47570207658,,
47575050479,,
47577228746,in_container,B7_AM3
47572493604,sorting,
47575681443,in_container,B1_AM3
47572255520,in_container,D8_AM3
47571962435,in_container,G5_AM3
47561727463,in_container,A3_AM3
47540496859,,
47556668704,,
47571622013,in_container,D4_AM3
47560772581,in_container,H5_AM3
47552089150,,
47575481347,,A6_AM3
47574816901,,D7_AM3
47570246287,in_container,G5_AM3
47555167986,,A10_AM3
47575275081,in_container,F3_AM3
47580225143,in_container,F5_AM3
47578301438,in_container,D2_AM3
47555853607,,
47571953458,,
47573473567,,
47570699431,in_container,A8_AM3
47576620090,,
47562088665,sorting,
47575033321,,F9_AM3
47569039722,,
47571199213,sorting,
47571875408,sorting,
47574282417,in_container,D4_AM3
47578058733,in_container,G5_AM3
47571502219,sorting,
47572576579,in_container,F1_AM3
47571508263,in_container,F5_AM3
47563785702,in_container,F1_AM3
47571986788,in_container,G3_AM3
47575528612,,
47575680677,in_container,B7_AM3
47578800548,in_container,C4_AM3
47567912553,sorting,
47568415507,in_container,F4_AM3
47571768392,sorting,
47576402471,in_container,F2_AM3
47576451757,in_container,A2_AM3
47572069723,in_container,B4_AM3
47566182881,in_container,A1_AM3
47563743504,sorting,
47551410797,,
47561260729,in_container,C1_AM3
47555156038,,D1_AM3
47574911863,in_container,D4_AM3
47576674417,sorting,
47571251813,in_container,D3_AM3
47563504980,,
47570691306,in_container,G6_AM3
47567331849,,
47557324335,,
47577299928,in_container,F3_AM3
47577435236,sorting,
47571499722,in_container,G8_AM3
47569591648,in_container,F5_AM3
47570496821,,
47559423530,sorting,
47562241281,in_container,G1_AM3
47576709774,,
47578243886,in_container,F4_AM3
47573710636,in_container,G5_AM3
47571472632,,
47578180999,in_container,A5_AM3
47574087046,in_container,H1_AM3
47577428730,in_container,D6_AM3
47572421682,in_container,H1_AM3
47570727405,sorting,
47570142987,in_container,C1_AM3
47571327716,in_container,
47578259553,in_container,D2_AM3
47571125779,in_container,B4_AM3
47570618662,in_container,D5_AM3
47570272201,sorting,F1_AM3
47575168418,sorting,
47569696428,,
47569786177,in_container,H2_AM3
47570968674,in_container,G4_AM3
47569979519,in_container,A4_AM3
47552109462,in_container,A9_AM3
47569694203,in_container,C3_AM3
47569919196,sorting,
47572234674,,
47576769045,,
47563506204,in_container,G7_AM3
47575607189,sorting,
47577430720,sorting,H2_AM1
47570247654,in_container,A9_AM3
47569831374,,H8_AM3
47570930652,in_container,G9_AM3
47570020909,,
47570174001,in_container,H3_AM3
47556901373,,
47563605372,,
47572179404,sorting,
47576688307,,
47573557807,in_container,A9_AM3
47568198332,sorting,B4_AM3
47567054594,,
47577448204,in_container,G3_AM3
47570646233,sorting,H7_AM3
47566061276,in_container,A10_AM3
47575841648,in_container,A8_AM3
47569460878,in_container,G3_AM3
47577212352,in_container,B5_AM3
47577976291,in_container,G7_AM3
47545664857,,C3_AM3
47576348585,sorting,
47576479157,sorting,
47563883294,in_container,B4_AM3
47572038285,in_container,D4_AM3
47570737099,in_container,F7_AM3
47576014203,sorting,H7_AM3
47557349673,sorting,
47570594993,sorting,
47572282554,in_container,A4_AM3
47576838611,sorting,
47572255794,sorting,
47571901838,sorting,
47571728191,in_container,G6_AM3
47550690186,,
47571333525,in_container,C8_AM3
47576903783,in_container,A6_AM3
47563853400,in_container,H1_AM3
47571339181,in_container,F1_AM3
47557364237,,B5_AM3
47556758560,,C1_AM3
47570528307,,
47551866027,,D4_AM3
47576941036,,B3_AM3
47571904120,in_container,A9_AM3
47563578257,,
47575545067,,
47565308622,sorting,
47569110855,,
47571929699,in_container,H1_AM3
47572394368,sorting,A10_AM3
47577859663,in_container,C1_AM3
47576560156,in_container,G1_AM3
47571809795,sorting,
47577207707,in_container,G8_AM3
47500657414,,H8_AM3
47558068394,,
47569093700,,
47552246114,,
47572498641,,
47570158339,in_container,F3_AM3
47572512002,,
47565623708,sorting,
47575454615,sorting,D4_AM3
47578536078,in_container,A9_AM3
47578646780,,
47548672296,,
47518837992,in_container,G2_AM3
47579525873,in_container,B3_AM3
47550428750,,
47560854585,in_container,
47578334595,in_container,D7_AM3
47572241168,in_container,A8_AM3
47570494239,in_container,F5_AM3
47573720866,in_container,A9_AM3
47571929911,sorting,
47563569657,in_container,B1_AM3
47562870356,,C6_AM3
47557769725,in_container,G6_AM3
47577912709,in_container,D6_AM3
47571121619,,
47576790918,in_container,H1_AM3
47571670337,in_container,B4_AM3
47578013017,sorting,
47571726863,in_container,F6_AM3
47563427115,,H3_AM3
47560983093,,A3_AM3
47562999836,sorting,
47575992828,sorting,
47577346920,in_container,A2_AM3
47569718888,in_container,A8_AM3
47567218765,in_container,G2_AM3
47577595934,in_container,D9_AM3
47562412492,in_container,C5_AM3
47576711295,sorting,F1_AM3
47572308708,sorting,
47552338652,,C9_AM3
47578298642,in_container,H6_AM3
47563413364,,
47570100551,in_container,B7_AM3
47572065973,in_container,C7_AM3
47574884566,sorting,G5_AM3
47571893456,in_container,C8_AM3
47571688113,in_container,B3_AM3
47569656265,,
47551104538,,
47559941490,in_container,B4_AM3
47576465729,,
47563518647,,
47565900895,sorting,H2_AM3
47563421537,sorting,
47554580268,sorting,
47547831970,,
47567828710,,
47577310083,in_container,G1_AM3
47522596889,in_container,H7_AM3
47570600354,in_container,A5_AM3
47563462490,in_container,B2_AM3
47554868425,,
47563275249,,
47569569633,in_container,B7_AM3
47558015130,in_container,D2_AM3
47576499369,,C7_AM3
47562816755,in_container,D4_AM3
47560168156,sorting,
47577066170,,
47567011523,in_container,G3_AM3
47572312688,in_container,G4_AM3
47577245058,in_container,A4_AM3
47571924091,in_container,A7_AM3
47578749940,in_container,G7_AM3
47571825278,in_container,G8_AM3
47570285595,,G8_AM3
47578136512,sorting,
47509694308,in_container,F1_AM3
47571697471,in_container,D4_AM3
47571217918,in_container,H3_AM3
47574101150,in_container,G2_AM3
47577173658,in_container,B8_AM3
47567625272,in_container,
47575327402,sorting,
47575441247,in_container,G3_AM3
47571793267,in_container,D4_AM3
47571905500,sorting,A3_AM3
47577171118,in_container,A1_AM3
47580305489,in_container,F5_AM3
47570761755,,B9_AM3
47562432868,,F3_AM3
47555527233,,F4_AM3
47572314644,in_container,G9_AM3
47571932872,in_container,B9_AM3
47576306820,in_container,B6_AM3
47570315375,,
47560268080,in_container,A4_AM3
47569753439,sorting,
47576585922,in_container,
47550488337,,
47571709113,sorting,
47569505200,in_container,H6_AM3
47570982982,in_container,F2_AM3
47575022028,in_container,
47570569875,in_container,F5_AM3
47567599788,,
47571808292,in_container,G6_AM3
47568344574,sorting,
47572227612,,
47570254800,,
47575617060,,C2_AM3
47571992173,sorting,J2_AM1
47571944820,in_container,F1_AM3
47570180294,,G1_AM3
47571853331,sorting,
47569068540,in_container,F7_AM3
47576598417,in_container,F3_AM3
47571764063,in_container,B5_AM3
47567818617,,
47571271839,,
47577500599,in_container,G2_AM3
47567305884,in_container,D2_AM3
47572867086,in_container,A5_AM3
47557204402,,
47577007618,sorting,
47571583545,in_container,D1_AM3
47562453944,in_container,B9_AM3
47565384745,in_container,F1_AM3
47578094454,in_container,A2_AM3
47557764199,sorting,
47569011499,in_container,D5_AM3
47555621709,,
47551751695,,
47570386692,,
47569893660,sorting,
47571941344,in_container,C1_AM3
47575390166,in_container,F1_AM3
47563554079,sorting,
47570126725,in_container,G6_AM3
47571971587,in_container,H2_AM3
47572052227,sorting,
47578410198,in_container,H5_AM3
47577679646,in_container,C4_AM3
47571850013,in_container,F1_AM3
47571909693,,
47563178209,in_container,G2_AM3
47569124807,in_container,C6_AM3
47570260324,sorting,
47571982963,,
47576660221,sorting,
47571474053,sorting,
47555590564,,
47572169890,in_container,H7_AM3
47566382579,,
47566045867,,
47576832442,in_container,B3_AM3
47570053929,in_container,C8_AM3
47563767378,,F3_AM3
47561895360,in_container,
47575946812,in_container,F4_AM3
47571219711,in_container,D9_AM3
47557450737,,
47574695698,in_container,C5_AM3
47577060018,in_container,C6_AM3
47563613585,,
47576394743,in_container,D3_AM3
47569067240,in_container,F1_AM3
47571279626,in_container,F1_AM3
47576402108,,
47555683376,,D2_AM3
47571863682,sorting,H4_AM3
47577937893,in_container,A4_AM3
47574067325,in_container,A9_AM3
47569525032,,
47572128989,,H6_AM3
47571912907,sorting,F1_AM3
47562267465,,
47557545945,sorting,
47560670618,sorting,
47568156118,,
47572147862,in_container,D8_AM3
47571580602,in_container,A5_AM3
47568091875,in_container,D6_AM3
47568100456,in_container,A10_AM3
47550521611,,
47571170854,in_container,C2_AM3
47563512164,in_container,H4_AM3
47576005121,in_container,A3_AM3
47575029877,in_container,D2_AM3
47577078282,in_container,D8_AM3
47573152451,,
47575754377,in_container,F4_AM3
47557794581,in_container,H1_AM3
47576690688,in_container,G2_AM3
47572251450,in_container,A9_AM3
47569055824,,
47576184572,in_container,D8_AM3
47550639399,,C8_AM3
47571418093,in_container,A4_AM3
47567099793,sorting,
47563562362,sorting,
47576223639,in_container,F7_AM3
47571315579,in_container,F1_AM3
47580441228,sorting,
47571185648,in_container,G7_AM3
47569115679,in_container,G7_AM3
47572025448,in_container,H1_AM3
47576713141,in_container,H1_AM3
47570154276,sorting,
47567628867,,
47577357150,in_container,G5_AM3
47550101495,,C8_AM3
47562957471,in_container,A5_AM3
47571623526,,
47576816415,in_container,D1_AM3
47559888581,in_container,H5_AM3
47574721147,in_container,D2_AM3
47576509397,in_container,H1_AM3
47571311170,in_container,F1_AM3
47566811355,in_container,H6_AM3
47572013933,sorting,A4_AM3
47571452919,sorting,D8_AM3
47567966568,in_container,D3_AM3
47578130015,in_container,G4_AM3
47567201632,in_container,B2_AM3
47561902037,,
47572130020,sorting,C8_AM3
47568343386,in_container,G2_AM3
47568371645,in_container,H6_AM3
47571800462,in_container,A10_AM3
47577306478,,
47577660740,in_container,G1_AM3
47574444991,sorting,
47563438366,in_container,D1_AM3
47569696530,,
47557788121,sorting,
47561239553,in_container,G9_AM3
47572775223,sorting,
47578576457,in_container,C3_AM3
47569696150,sorting,
47575885504,in_container,F5_AM3
47564346129,,
47571749354,,
47569692340,,
47566642358,in_container,F4_AM3
47575643540,,
47572196924,in_container,D3_AM3
47574494337,in_container,G10_AM3
47571622169,,
47571991101,in_container,A8_AM3
47541380147,,
47572111156,in_container,F1_AM3
47571941425,sorting,F1_AM3
47572443783,,
47574750863,in_container,F2_AM3
47571060661,in_container,B3_AM3
47570543170,,
47563656348,sorting,H4_AM3
47573422573,in_container,G7_AM3
47569850848,,
47571716819,,
47570122616,,
47555711971,in_container,F4_AM3
47571886592,sorting,
47568822643,sorting,
47568431969,sorting,
47576807872,in_container,C3_AM3
47572039025,,
47577660897,in_container,A2_AM3
47562585818,sorting,
47462042389,in_container,F5_AM3
47571925998,sorting,
47555826089,,
47567531340,in_container,
47571146583,,
47563518305,,
47571645926,sorting,C2_AM3
47577273738,in_container,G5_AM3
47574773715,sorting,
47577070725,in_container,B4_AM3
47571354324,in_container,
47563780684,in_container,D1_AM3
47576974126,in_container,D7_AM3
47571861784,sorting,
47570965988,,
47574757218,in_container,C3_AM3
47574485117,,A9_AM3
47569919036,,
47574759794,,F8_AM3
47561092871,in_container,
47571832824,sorting,
47571934432,sorting,F9_AM3
47574722502,in_container,A6_AM3
47522504368,sorting,
47569152031,in_container,F2_AM3
47562786427,in_container,C3_AM3
47575003786,in_container,F2_AM3
47574769172,sorting,
47575334342,in_container,B8_AM3
47571922226,,
47576409723,in_container,A2_AM3
47555170120,,
47575805389,sorting,
47568751789,in_container,
47580216696,sorting,
47563444805,,
47570106495,,
47570465212,in_container,H1_AM3
47578172905,in_container,B9_AM3
47571302820,in_container,B4_AM3
47571576904,sorting,
47571828707,in_container,H6_AM3
47576472014,sorting,H8_AM3
47576653226,,
47575345151,in_container,F6_AM3
47578033390,in_container,C2_AM3
47576022413,in_container,C8_AM3
47571687336,sorting,
47576945939,in_container,A2_AM3
47572165622,sorting,B7_AM1
47572165622,sorting,A6_AM2
47571007699,in_container,A5_AM3
47575499043,in_container,B1_AM3
47574721220,sorting,
47575068833,in_container,F7_AM3
47578105466,in_container,B2_AM3
47565968054,in_container,F2_AM3
47570362966,in_container,H8_AM3
47558181620,in_container,C1_AM3
47570396819,in_container,F3_AM3
47551662098,,D4_AM3
47571848386,in_container,G9_AM3
47571505697,in_container,C4_AM3
47568846518,sorting,
47575279420,in_container,D2_AM3
47567038257,,
47577382808,in_container,G8_AM3
47563249120,in_container,G10_AM3
47563249120,in_container,F1_AM2
47552101513,,
47571964738,,
47563665063,,
47571960459,in_container,G2_AM3
47566440761,in_container,C1_AM3
47563430795,in_container,G7_AM3
47565803292,sorting,
47568921815,sorting,
47578474708,in_container,A4_AM3
47569088649,sorting,B3_AM3
47575219063,sorting,
47574429361,in_container,A7_AM3
47576687443,sorting,
47573871287,sorting,
47567034989,in_container,G10_AM3
47571195885,in_container,H1_AM3
47568878800,sorting,
47541268072,,
47557923465,sorting,
47577000662,in_container,G5_AM3
47576999690,in_container,C1_AM3
47575613042,in_container,A1_AM3
47576093383,in_container,C3_AM3
47572289642,in_container,B3_AM3
47571709679,in_container,F6_AM3
47576745171,sorting,
47571374122,in_container,C8_AM3
47574159784,in_container,C5_AM3
47568294567,sorting,G4_AM3
47571840274,in_container,A10_AM3
47558092278,sorting,
47431724182,,
47563792756,in_container,H3_AM3
47563374519,in_container,H4_AM3
47574169855,in_container,C8_AM3
47577430647,in_container,C2_AM3
47578635830,in_container,H1_AM3
47555040643,,B1_AM3
47571859424,in_container,A1_AM3
47571203926,in_container,F2_AM3
47534991659,,
47569137731,,A2_AM3
47569675313,in_container,G5_AM3
47574358463,in_container,A4_AM3
47571418249,,
47570373016,sorting,
47576378827,sorting,G9_AM3
47570986954,in_container,F1_AM3
47569403351,sorting,B2_AM3
47571923509,in_container,D5_AM3
47571270544,in_container,H7_AM3
47569109818,,B6_AM3
47570158073,in_container,F3_AM3
47576781383,sorting,G8_AM3
47575168637,in_container,
47551123022,,
47576629365,in_container,G5_AM3
47575225286,sorting,
47570607207,,
47578131055,in_container,D5_AM3
47575725454,in_container,F2_AM3
47551465511,,G4_AM3
47561952373,sorting,A3_AM2
47577264994,in_container,H2_AM3
47567942595,in_container,B4_AM3
47572075589,sorting,
47570271643,in_container,H5_AM3
47571532352,,H3_AM3
47570557418,in_container,C4_AM3
47559024107,in_container,D2_AM3
47574856885,in_container,A10_AM3
47573797995,in_container,G3_AM3
47571443896,sorting,
47549309071,,B9_AM3
47576873826,sorting,
47571128009,in_container,G8_AM3
47560210761,in_container,F5_AM3
47563238573,sorting,
47563597311,in_container,G8_AM3
47574128452,in_container,
47563117858,,
47571381727,in_container,B1_AM3
47563290608,,
47575860111,sorting,
47576834077,,
47569218350,in_container,H8_AM3
47577433957,sorting,
47576607536,in_container,D4_AM3
47571239391,sorting,
47577641573,in_container,B2_AM3
47548668297,,
47571255092,in_container,G5_AM3
47571606759,in_container,B6_AM3
47570160843,,
47577270322,in_container,H2_AM3
47577533542,in_container,D2_AM3
47571956979,in_container,F2_AM3
47569172354,sorting,
47563611881,in_container,C5_AM3
47553082213,sorting,
47567420001,in_container,D8_AM3
47577548290,sorting,
47562429540,in_container,B2_AM3
47578448273,in_container,H1_AM3
47575417443,in_container,G7_AM3
47576659646,,
47561384692,in_container,A3_AM3
47566784970,,
47576883101,in_container,A1_AM3
47567982515,in_container,
47576799407,in_container,G2_AM3
47576149694,in_container,H4_AM3
47576012772,in_container,D2_AM3
47566189020,in_container,C1_AM3
47574601896,sorting,
47573100431,in_container,G3_AM3
47568066275,in_container,
47569782042,,
47577717882,in_container,A1_AM3
47566825556,in_container,C2_AM3
47578650913,in_container,A6_AM3
47560789539,sorting,
47563152297,sorting,
47578278538,in_container,G3_AM3
47567201028,in_container,B2_AM3
47571160756,in_container,H2_AM3
47575781808,sorting,
47566305913,in_container,D5_AM3
47576076769,in_container,
47577383730,in_container,G10_AM3
47568125249,in_container,H1_AM3
47571578593,sorting,
47571786576,in_container,C2_AM3
47575783978,in_container,G1_AM3
47571714554,in_container,D8_AM3
47578134270,in_container,B1_AM3
47568910533,in_container,H1_AM3
47453229461,,
47569558691,in_container,H1_AM3
47575726979,in_container,G6_AM3
47563110588,sorting,
47572075756,sorting,
47575643687,in_container,D2_AM3
47559856447,,
47556225537,,
47556536422,,
47570749328,in_container,
47575777927,sorting,A10_AM3
47575543171,in_container,B7_AM3
47580186191,in_container,F5_AM3
47549415701,,
47568981970,in_container,C1_AM3
47563429855,,
47560554252,in_container,H3_AM3
47571794671,in_container,F3_AM3
47576668508,in_container,D1_AM3
47575243698,in_container,A7_AM3
47570069308,in_container,G1_AM3
47552276680,in_container,B2_AM3
47570959454,,H7_AM3
47576146444,in_container,H4_AM3
47578758978,in_container,G2_AM3
47575024156,in_container,G2_AM3
47575004568,in_container,
47563710317,,
47576830609,in_container,B8_AM3
47562057221,sorting,
47563107160,,
47557275382,,G6_AM3
47560937506,sorting,
47578400793,in_container,H2_AM3
47573795076,in_container,C7_AM3
47571821459,,
47577278242,in_container,A2_AM3
47574222210,in_container,F7_AM3
47575969942,sorting,F4_AM3
47576743371,in_container,A6_AM3
47557087017,,
47571956377,in_container,A3_AM3
47568364582,missorted,
47576270848,,
47558097502,,
47557650865,,
47567163051,,
47571816447,in_container,
47554093075,,
47571164031,,F3_AM3
47578401538,in_container,A4_AM3
47576240761,in_container,G10_AM3
47571667323,in_container,F2_AM3
47577008626,in_container,B9_AM3
47577135236,,D4_AM3
47571971147,,
47576543399,in_container,G4_AM3
47568358874,sorting,
47554617898,,
47575628713,sorting,
47571217892,sorting,
47488243091,in_container,F2_AM3
47561900076,,
47571558633,sorting,C7_AM3
47555556616,,
47572234062,,
47577454805,in_container,H3_AM3
47574659511,,
47570816719,in_container,B6_AM3
47552109210,,
47576775927,,G7_AM3
47571920577,,C3_AM3
47571881073,in_container,A7_AM3
47569187803,sorting,
47551011679,,
47576126983,in_container,F1_AM3
47578114210,in_container,H6_AM3
